"","x31_0143","x33_0279","x41_0311","x42_0018","x42_0269","x43_0113","x43_0466","x44_0074","x44_048","x44_9901","x45_0267","x46_0234","x47_008","x47_0436","x48_0483","x49_0094","x49_9987","x51_0211","x51_0426","x51_9403","x51_995","x52_0309","x52_9408","x53_0026","x53_0389","x53_9398","x54_0354","x55_9351","x56_0616","x57_0368","x57_0702","x57_9355","x58_0351","x58_0732","x59_0502","x59_931","x59_9659","x60_0487","x61_029","x61_9285","x62_0266","x62_9299","x62_9637","x63_003","x63_0395","x63_9807","x64_039","x65_0236","x65_0586","x66_0429","x66_0549","x67_0546","x68_0521","x69_0363","x69_0701","x70_0701","x71_05","x71_0839","x71_933","x72_049","x72_0863","x72_9381","x73_0648","x73_9425","x74_0255","x74_0638","x75_0447","x75_9465","x76_0468","x76_9445","x77_0593","x77_942","x78_0469","x79_0538","x79_9397","x80_0548","x80_9916","x81_0702","x82_0713","x82_9456","x82_9889","x83_0545","x83_0845","x84_0501","x84_084","x84_9621","x85_0334","x85_063","x85_0981","x85_9488","x86_0611","x87_0464","x87_9451","x88_05","x88_0714","x88_9537","x89_0594","x89_9469"
"x45_0267",0.43230573061165,0.141804434205331,-0.0088513592468581,0.839993899508264,0.0899925610612333,0.43451295160412,0.650274562207139,0.851976352562975,0.728282620469122,-0.708432661931015,1,0.866662705679795,0.901182845585272,0.239257073656527,0.285412076842666,0.36004090566564,-0.771155123116618,0.849138057187627,0.168039516474162,0.691562858137143,0.102916706914266,-0.180947179442059,0.660227655612462,-0.0252944732574278,0.296142286239343,0.72384638801788,0.170861050683426,0.604870351425635,-0.14707999529775,0.456820766390038,-0.133121501308651,0.0723449922304129,0.227827112729348,-0.124899525391467,0.209675690075239,0.0952025117231786,-0.3372241224516,0.485451572509799,0.52648867444093,0.21592610039989,0.380707105780125,0.100550905608853,0.0223680800833613,0.12478085071268,0.964835136435382,-0.144517537265529,0.674227883372952,0.65847820991635,0.24414137385978,0.29314643280712,0.298434327168158,0.642897406474188,0.696305683669925,0.420514983557338,0.876341215843113,0.884085811436578,0.732095189767344,0.924088680563453,0.744646544469375,0.778916708585567,0.914544207545731,0.752334175607588,0.348010688236075,0.834711021679216,0.518578178731888,0.297231388873699,0.927922063398664,-0.176112474359636,0.934937956314236,0.330147287613761,0.38969418224155,-0.163397165019318,0.24039908863041,0.728253661591121,0.136508784720568,0.715953672158133,-0.292899035460883,0.585953236009831,0.623369366363751,-0.043718409151626,-0.107771431064382,0.544291343881474,0.908964775235126,0.696668494508453,0.841744298892752,-0.266771717247048,0.56682634016577,0.700573971478,0.966045220072051,0.823547785599878,0.978234152072659,0.510537931198643,0.533060497704975,0.855852015282645,0.567327996882075,0.816683951352325,0.331184648784841,0.719046780030318
"x46_0234",0.497694858060859,0.188536727935655,0.0819686554594219,0.683480107072076,0.171769834470897,0.442688988152154,0.509510155232625,0.861121530750724,0.594400100171264,-0.539070294960064,0.866662705679795,1,0.896262780985436,0.19550625297947,0.227598964576484,0.227432411317729,-0.591418019300991,0.686252039376395,0.203232744856262,0.603569893257195,0.359576130530567,-0.0993306260847007,0.492888601026645,0.0173849081031712,0.206231193033671,0.622215956736576,0.0923502698563189,0.551381292185308,-0.023487125592984,0.349134957289562,-0.015067201019171,0.180351686811877,0.326694599560316,-0.00871281394961493,0.261511530998406,0.136096933669781,-0.0880544099631588,0.539020729053239,0.487326398883562,0.136339219284497,0.285432238732667,0.00604927767830352,0.0395484160476344,0.0372388779527351,0.839917637274091,-0.175077939116571,0.550925160403629,0.745777876040462,0.195567587422526,0.250495933626004,0.169020027591037,0.481932358733505,0.521298051669224,0.34579221337297,0.697925796746909,0.716404201367261,0.650259798105572,0.742792243700519,0.609906209211332,0.739662427562628,0.742478941965554,0.638884276725346,0.288021105425367,0.672348930406432,0.652442884802304,0.265780719935087,0.809805113859658,-0.0450328984149881,0.80611069872343,0.179875149595888,0.376593267112594,-0.208506926688684,0.107888698857469,0.543956472580208,0.00488230401111625,0.51685006543826,-0.305010485506041,0.411902172726355,0.423749907925665,-0.00431710906671611,-0.0651491679238423,0.444084234832645,0.719098872090444,0.608717399970474,0.6548195987769,-0.165951018233964,0.586725859200886,0.620511354292428,0.796077392097066,0.612109451918092,0.858800754791271,0.50549391209014,0.319669065106015,0.793723182850005,0.490415796574729,0.646145297615938,0.286116200697393,0.538465191457574
"x47_008",0.267097481157228,-0.0324037757490867,0.0166881446012774,0.869446148507087,0.0546008772126618,0.291033261389048,0.377706369646989,0.890071723824401,0.485532460917508,-0.744939805439018,0.901182845585272,0.896262780985436,1,-0.0494172383097152,-0.0048985520148384,0.026452336048705,-0.774455794858977,0.687484450463427,-0.0216417072271406,0.78360061188795,0.261653221894788,-0.312745599533475,0.686615129130207,-0.130686539465806,-0.00305668000398781,0.814187105502064,-0.00716704259854259,0.711754100540947,-0.0753911961193398,0.266719510456995,-0.044488258321498,0.213300307223444,0.154951962099413,-0.0380683100495504,0.0246911576323829,0.16723589236165,-0.298544815274398,0.349654034675015,0.419022760543726,0.13952945386783,0.0923155865893761,0.0506888612017507,-0.0170290209422984,-0.0256838639437169,0.809788333428236,-0.302597861221111,0.520542932248324,0.604297889585497,-0.0411465245432821,0.0450586430095345,-0.00583549483316308,0.38252014720958,0.43649291345798,0.149907561628788,0.675709800340839,0.668993115675118,0.513689815662411,0.756664544442558,0.721502408047292,0.623270817231544,0.736564548487906,0.774110333459599,0.10587961941701,0.863398850626963,0.566693455778199,0.145097956290279,0.809249028790069,-0.128801592774234,0.818705005531289,0.208246012467954,0.170580894704864,-0.203119191248737,-0.0632222004942772,0.599505633383575,0.0628342536019857,0.546401734363278,-0.484473122636561,0.268735804292005,0.315134652786999,-0.0990132503167474,-0.23121898186252,0.278535276876181,0.744439178227222,0.521908256951365,0.612228442745504,-0.303721671772635,0.448081061628914,0.454509564675146,0.83689022713449,0.773389565078386,0.922328944098339,0.306386971455791,0.389925413373105,0.782186443740131,0.305676627295569,0.815554813949941,0.229865798301797,0.712748932238904
"x47_0436",0.760046995020674,0.69451901135979,-0.0185209782640173,-0.0790467177691579,0.288966515545921,0.624658336772289,0.672824691231809,0.188569067908118,0.62803358561882,0.168869270194682,0.239257073656527,0.19550625297947,-0.0494172383097152,1,0.98329571232674,0.850241317968643,0.10414990136967,0.353232320326027,0.705287752522584,-0.135026004147542,0.121732428145707,0.382594557335818,-0.103975108190997,0.294343101064462,0.705932473798962,-0.136158883723839,0.353111208833213,-0.135279053027241,-0.128134410768897,0.483845563626153,-0.185878302117673,-0.0844724504342248,0.426209324900158,-0.180037330358627,0.72773699684696,0.142622711695311,0.13147143674056,0.658196387126956,0.471340539593352,0.203074008319866,0.775483259047345,0.0802979788837499,0.0804729640505169,0.321501677799826,0.403214008537132,0.361636096792196,0.370218462699585,0.469258620312745,0.982953053577195,0.459343452825217,0.804559924503323,0.537222469555083,0.604477329384007,0.612261311717312,0.476133232044756,0.467427073294502,0.611623881036846,0.30488894140023,0.0476553925114564,0.543497091807404,0.34105024615585,0.0287133572486906,0.706294718990011,-0.0943245632757418,0.278869189711607,0.481555028711628,0.366962219557465,0.0508431394563696,0.34740560497508,0.176893415063077,0.744991528488692,0.0354602454569672,0.622552769739907,0.264644361934027,0.0383617171483319,0.346324725977243,0.411301810848187,0.738450623358851,0.694205783334173,0.279563572669764,0.426267682984905,0.590268916345421,0.408889048801051,0.478628467950253,0.563616746237455,0.261260186098566,0.481013009116763,0.658445462271657,0.249798278906355,0.050045085456544,0.150333053271072,0.677024015155983,0.201017381195043,0.353244251618778,0.705214782251611,-0.00822348204605583,0.420035652544387,-0.0542420130752565
"x48_0483",0.768019433200515,0.681455847888073,-0.0207898462788094,-0.0385648456065921,0.290618531597322,0.626186438849308,0.68862664803949,0.221853882008527,0.667272583196575,0.110732645995811,0.285412076842666,0.227598964576484,-0.0048985520148384,0.98329571232674,1,0.859791508157987,0.0410933575936516,0.400438597399577,0.697939291809618,-0.161829642941507,0.156030230300849,0.436889434013631,0.0289981266086516,0.350109007599483,0.703050024757815,-0.129825802355176,0.353869172166715,-0.18608059528792,-0.134515240410885,0.497183406268373,-0.190577336448403,-0.146973022014463,0.447508064250629,-0.183480990783407,0.714042920599342,0.13217340275307,0.160812902618013,0.659848112022594,0.481439996890972,0.357189641592151,0.773017330843324,0.245807524351139,0.219451922674379,0.321900307592718,0.443951189570782,0.415444984516264,0.508174027140675,0.497698618818249,0.968254643306263,0.484866429096738,0.872595370626423,0.558129095828431,0.63952558460612,0.617148112059084,0.505623656176673,0.506993961144254,0.63056754450493,0.348205375989002,0.178992163935613,0.576953315302556,0.394867322161562,0.0305824035781333,0.699820818686082,-0.0514378088238458,0.309930334792188,0.474519018996353,0.408736123305878,-0.047130121614623,0.408804652093759,0.334947010135506,0.751820862085569,0.165402578277591,0.662466369127203,0.288301207533694,0.197915664592774,0.388890398491205,0.481528820628593,0.752964830285214,0.738423020601851,0.287653528861883,0.494558318397272,0.604184275740194,0.443939863186797,0.559733592761072,0.604351597298501,0.245934528129728,0.499770348219899,0.673394268827549,0.298695249075088,0.121469563255801,0.214744171113723,0.678575827300032,0.345340252447761,0.416550477813192,0.735399750113813,0.072150371051306,0.427070262511028,0.0681023869604836
"x49_0094",0.65692893442039,0.603231704539303,-0.0654889828111602,0.0470538001016065,0.194986473227768,0.537554663656992,0.735104155348715,0.180127815642532,0.704480446912654,0.0295202325638544,0.36004090566564,0.227432411317729,0.026452336048705,0.850241317968643,0.859791508157987,1,-0.0455412319215284,0.4951053191053,0.640544913672269,-0.0775881262056128,0.031732795448731,0.395291130219437,0.0638210137176429,0.284054529086996,0.752146546204962,-0.0614986947537939,0.380852638471464,-0.110819596093999,-0.189117548007429,0.547839711781331,-0.238754325232947,-0.161732149655586,0.375076394699833,-0.231139646366864,0.641004607324668,0.0469674747107159,-0.0062304032679817,0.595478627861054,0.409683086023622,0.259228625128242,0.783711736694207,0.160531113027226,0.127829098718561,0.358288366767025,0.51700968464072,0.359436269683821,0.507967138686798,0.475783358152019,0.859268163379803,0.614313148817468,0.831120630760622,0.691582246235068,0.766144971606947,0.750058993442327,0.619788941289589,0.621917769134217,0.681279633786812,0.482917224574146,0.190933352001029,0.580606541788973,0.515511125345992,0.0883613226672871,0.672325185546747,0.0345425086667178,0.189993000337719,0.4231325259274,0.441462966849554,-0.0549666917211991,0.440392332089762,0.318444176508913,0.714770094042785,0.0955005808992626,0.725366256480665,0.383942337070396,0.169933514103452,0.485838045712643,0.435866691664765,0.873252589103502,0.857155065040255,0.240992245466184,0.366205812498417,0.741803632371915,0.539340919856669,0.624884601698941,0.696353452076649,0.165716568637657,0.515673683132391,0.755315762712077,0.414954769934325,0.221921516014829,0.300166048068811,0.697191122210923,0.396659220178711,0.435413447315698,0.771139239086421,0.116619302024506,0.344359221479188,0.10289121103734
"x49_9987",-0.0212416353763923,0.196150762599632,0.0585159133593126,-0.950112407699111,0.0534183297590541,-0.0870953461683676,-0.30053006403308,-0.6271487024278,-0.407780388152404,0.92164507739522,-0.771155123116618,-0.591418019300991,-0.774455794858977,0.10414990136967,0.0410933575936516,-0.0455412319215284,1,-0.618980269477964,0.147576418574605,-0.676014159459849,0.0541712311488815,0.566887368378854,-0.79121210244496,0.203037466799839,0.0284437371608737,-0.705159160649525,0.0194981605486282,-0.537691285577451,0.137416689145561,-0.159439537519,0.0995937052528521,0.0986598438145044,0.0254571826697691,0.0916120258381083,0.147058791271578,0.191675592123981,0.465159722011885,-0.137214630242699,-0.243222092315837,-0.163239303607451,-0.00552952845486646,-0.144746620446807,-0.0116870330863592,0.0777737791495128,-0.692995302580033,0.410070960173174,-0.547845492414067,-0.272570234804734,0.0854635176070746,-0.114332010351852,-0.0752347055053155,-0.375173850403259,-0.471651109422158,-0.0725187087446125,-0.665594303506892,-0.598308863468129,-0.340447639898045,-0.684745195001466,-0.671343750072302,-0.416925031598437,-0.671358126213386,-0.689766847636581,0.0043084499548076,-0.957390742627685,-0.192788367728152,-0.0361002569231819,-0.646429966541219,0.500560137898453,-0.693126425083008,-0.397295499524403,-0.0832989668337333,0.151042625214904,-0.0154459434866335,-0.675756548299938,-0.308289042679762,-0.65441277083949,0.454130215658336,-0.272718224598211,-0.39350183273036,0.18217790192404,0.342159955042995,-0.204098703624806,-0.762967434474793,-0.456353976511619,-0.627302968785875,0.467987721529008,-0.237097018650146,-0.325306028620702,-0.746486405869424,-0.925667506528747,-0.818529647251262,-0.135056082367067,-0.608567455218846,-0.649312725106794,-0.25116364659181,-0.86154038699719,-0.105268385629948,-0.86068705100813
"x51_0211",0.528414530220179,0.316506433581376,0.0178491504027597,0.683683045859093,0.145544588544306,0.478334483026815,0.788978089679282,0.734038182040579,0.836263085657193,-0.554473761652668,0.849138057187627,0.686252039376395,0.687484450463427,0.353232320326027,0.400438597399577,0.4951053191053,-0.618980269477964,1,0.341247067751098,0.517274998743578,0.0759870375919089,0.0499454432229367,0.568901190265694,0.191436521105641,0.596662682046846,0.550633384644624,0.187752219621866,0.432890708846771,-0.141296522478813,0.549922155553835,-0.150611854653702,-0.0107460671697656,0.298201856213148,-0.142937896472466,0.346094676668019,0.117615382122897,-0.220710462172106,0.540539961575696,0.522456210019394,0.283346838157212,0.546050567659071,0.173045719084825,0.100775527855679,0.182178708111903,0.859489510338271,-0.0117165935139909,0.671719452744072,0.647249548894434,0.346105697725158,0.576613331360482,0.511359985480505,0.831116052457138,0.802475158498555,0.509054374068236,0.904832388171379,0.921306634635633,0.797946553628556,0.910951596361237,0.669469442848555,0.772901271793765,0.911909305016553,0.622459407696938,0.479360097833646,0.670998354688724,0.426210525417428,0.313607849796521,0.832021354529245,-0.129313019646107,0.842169792981086,0.442184244881333,0.500404393773179,-0.0305856525742753,0.561253355117496,0.837881808683264,0.22947832807504,0.849713229340391,-0.0549552800534137,0.710627518276951,0.739808487655713,0.090831069190677,0.0453198555298019,0.613593083498158,0.880861701958547,0.718559768390493,0.878463772039608,-0.100776049805928,0.558183104326663,0.722526115016803,0.902094861330915,0.741919672798871,0.830714532486207,0.574866075465999,0.570474945618239,0.785610645378509,0.632047197708228,0.695012469593993,0.346769033998708,0.617927476757775
"x51_0426",0.76836259689072,0.975744539822564,0.0984982668762154,-0.131825104994218,0.392722989292983,0.736774216895358,0.619844814131479,0.254530232210101,0.587283856878372,0.193129212054503,0.168039516474162,0.203232744856262,-0.0216417072271406,0.705287752522584,0.697939291809618,0.640544913672269,0.147576418574605,0.341247067751098,1,-0.20007579532421,0.157524821622815,0.43006067925787,-0.13396186683438,0.384017151731169,0.640977171113328,-0.191593911953127,0.481685060600789,-0.198229173045364,0.00330425559291547,0.375783916519901,-0.0518333421528443,-0.0382246925412946,0.547217591889233,-0.0455368847458404,0.76354511357297,0.159680111684537,0.250492131893008,0.714188939132454,0.570445804944083,0.268526942309118,0.747402552027321,0.135435666407034,0.189921358575602,0.395926585377584,0.345530220062465,0.422437378417785,0.361388977629948,0.572197965620326,0.70626669209744,0.41080839918571,0.632325765668784,0.440597297031998,0.446883702178156,0.495704107906643,0.356186393623821,0.377354490320771,0.584947845824091,0.240533200332164,0.0131631589357748,0.594311060576337,0.285752504626766,-0.0379801195378916,0.744782366087208,-0.148319206921128,0.431413259662025,0.573734258488871,0.375741925381972,0.060980934314235,0.355646408835634,0.190757626407486,0.807803124643839,0.0731905135861813,0.584754872692047,0.208675480090767,0.0561563574914874,0.276313839464678,0.315978924759735,0.489319267169024,0.462164856020111,0.2820713390804,0.45707150981377,0.492627886023868,0.284369778209407,0.448047880310385,0.43541199303261,0.275262732063273,0.555218998002944,0.612670859727778,0.189574401460067,-0.0629218376231394,0.119871894717166,0.71094824626293,0.102387164705386,0.390499810089888,0.657132196407842,-0.0515477156664697,0.499396526846073,-0.0890167428221535
"x51_9403",0.0463140695311774,-0.173707471637914,-0.0382738494712715,0.852702017836036,-0.0257050680299162,0.0802725459003787,0.230609992412625,0.702635573312996,0.286390244862852,-0.625686657169096,0.691562858137143,0.603569893257195,0.78360061188795,-0.135026004147542,-0.161829642941507,-0.0775881262056128,-0.676014159459849,0.517274998743578,-0.20007579532421,1,0.0380978555043223,-0.521142056346197,0.507117334851734,-0.344969869543368,-0.074674952445818,0.968784626806569,-0.0792406681370102,0.978428073488638,-0.104734568236788,0.147393722412824,-0.0729580035569784,0.436414815081473,-0.096036322549639,-0.0707494942272042,-0.109064905842375,0.27115086184492,-0.430676710268304,0.161100867073289,0.243814244871393,-0.237180202434525,-0.0302622188043116,-0.333261426992708,-0.405525894613967,-0.0914563693753147,0.581373330799876,-0.484506693414018,0.0857039765459699,0.237680392765233,-0.145141321162252,-0.0384816361532631,-0.251998153167674,0.279562761231716,0.313914626646227,0.00446530700528797,0.555640368967607,0.488270978633794,0.274045318175728,0.595789139459821,0.476560305498674,0.336569338378378,0.542300042550928,0.91458437404906,-0.0553221791726719,0.847529864089843,0.18654020858855,0.0251017632272044,0.581883883387046,0.185791552100681,0.551709539802876,-0.17981137259219,-0.0388539907809318,-0.424481762735199,-0.221275047123869,0.579249871813027,-0.301656070588675,0.46600586583682,-0.691490691122644,0.167910215621715,0.167545123401898,-0.119359567400418,-0.530149024034709,0.109542037133374,0.640872053569891,0.178421158341887,0.460603102449726,-0.271124793185529,0.173625411961623,0.227969486644031,0.660961885054172,0.714354108985883,0.68619051877332,0.0727400457518938,0.107456077873091,0.460769147688418,0.0714374774229057,0.736373203271287,0.106557847624216,0.514168148178367
"x51_995",0.357189080349278,0.200332610899412,-0.0153276536688569,0.0147618930839655,0.200322451467194,0.268223952431662,0.0699298565865648,0.336391584786114,0.132979128629252,0.0690099826509189,0.102916706914266,0.359576130530567,0.261653221894788,0.121732428145707,0.156030230300849,0.031732795448731,0.0541712311488815,0.0759870375919089,0.157524821622815,0.0380978555043223,1,0.244442071730804,0.177383802020935,0.174947118967927,0.0490886473337365,0.104828352036884,0.00519917566498845,0.0504517732435944,-0.0280557864015082,0.153198564186734,-0.0457389420625995,0.12289233262246,0.227317888013694,-0.043807621729203,0.223391375425983,0.297819347543194,0.175510934259818,0.285780447843354,0.222851417744065,0.240425535207286,0.101471391969267,0.239356767491816,0.21074722226749,0.0850977825221749,0.101363411696703,0.213356478765818,0.233205296572639,0.429880048279007,0.0982311103401968,-0.0510430195844766,0.122927389652109,0.0185857108215114,0.0419142052743693,0.0649348765432527,0.0643956408895783,0.074218094716913,0.150803619936067,0.0381165935489499,0.250977868963447,0.271984227816354,0.067009567678014,0.10767814061955,0.139731309266835,0.00919334133823323,0.504793766641097,0.107654614382834,0.169587305250182,0.0874659780004673,0.181260256816122,0.196393206442398,0.178801439664906,0.26410689979077,0.0250793818127584,-0.018238829195052,0.16761442150357,0.00290017611253646,0.171924851817513,0.0240947457091934,0.0424943523771327,0.217446232550189,0.292643879154526,0.0633328602017026,0.0541703236307209,0.259486897368111,0.0757720618360099,0.211659350925456,0.260185116414172,0.14615311043077,0.0639515948363267,0.0324915577168774,0.14960301575105,0.224050722334961,0.12726291631455,0.314931178830224,0.195182135993355,0.136823708155332,0.169884727297424,0.148736015709984
"x52_0309",0.414968593728267,0.435476587548308,0.0767407144849549,-0.542236225873805,0.152198244345191,0.251663013962151,0.246103920508443,-0.137844943711398,0.228020556024463,0.618274124468864,-0.180947179442059,-0.0993306260847007,-0.312745599533475,0.382594557335818,0.436889434013631,0.395291130219437,0.566887368378854,0.0499454432229367,0.43006067925787,-0.521142056346197,0.244442071730804,1,-0.13113115070022,0.534197857918879,0.467503068644721,-0.409439286387195,0.168627233022443,-0.477441722266012,0.049570773838618,0.16895068234576,-0.000809938990290994,-0.0449394063873238,0.297937316065782,-0.00035834694954856,0.393240964621669,0.250808484063076,0.567603827118861,0.233524736155988,0.104036135340984,0.465292590095487,0.411124884185956,0.425894328661999,0.469065390082262,0.17546345319664,-0.0814471852376508,0.637834433503103,0.25901298941718,0.19061191386874,0.369418966913715,0.39428517220055,0.528341397288201,0.2126217583507,0.167652647851413,0.343920168974728,-0.0493978861742493,0.0612887469054954,0.228826071230769,-0.0423393325135768,0.0808380807122556,0.151631185473729,0.0144520055400596,-0.309963684050504,0.33499956792989,-0.543493181667631,0.0958244318463405,0.149374678588794,-0.060062383777101,0.255068486692807,-0.0447881541077192,0.318484759307697,0.304026306138122,0.611535460155521,0.523454333400843,-0.170187811990202,0.289647396222462,-0.0631604173776255,0.747924106018911,0.261124898643189,0.240221910908931,0.273919939737753,0.700271488612906,0.281171265155331,-0.162276967383027,0.242692979792397,0.0297494432135167,0.415617210031767,0.222276070261873,0.221298936520684,-0.106714102195929,-0.365194366934159,-0.184043086312014,0.300465831216755,0.137301636608815,-0.0301854329163774,0.307374055428111,-0.253988982411596,0.140547505239347,-0.193947820636822
"x52_9408",0.072663297706488,-0.158950046593641,-0.084237738104449,0.77204483065534,-0.0333566593942655,0.0795023526373717,0.247413840330845,0.587138644000182,0.391580120914939,-0.718328968726996,0.660227655612462,0.492888601026645,0.686615129130207,-0.103975108190997,0.0289981266086516,0.0638210137176429,-0.79121210244496,0.568901190265694,-0.13396186683438,0.507117334851734,0.177383802020935,-0.13113115070022,1,0.0147297638949614,-0.0323526508083875,0.645682268546501,-0.0268158286436338,0.371745715091229,-0.150741710732598,0.168632692216597,-0.125281916372803,-0.0677530003529897,0.0255286774379773,-0.11664727419677,-0.112158541841374,0.0605248658473487,-0.203405886038972,0.123040645144962,0.222069710117836,0.563481680167386,-0.00507602122983502,0.575526692017011,0.384855031252388,-0.0300320996224903,0.57772496496065,-0.0515358048779226,0.736875957975936,0.276583679943511,-0.0920954761169523,0.0976216397693826,0.228522305574374,0.30078375048582,0.412787693367957,0.0384721584937017,0.53633753581463,0.517729294476396,0.275211687530014,0.592061350952171,0.916366643399561,0.382123997951267,0.609641503680287,0.61191684073028,-0.0318446989348271,0.784105621398755,0.238071158120056,0.00143542622052031,0.576565616270358,-0.433602124309772,0.657257926007838,0.695329826447007,0.0599347160334468,0.370808041971162,0.0932730248535362,0.540859147997348,0.636044171373405,0.568471774520979,-0.0890728739893124,0.223888191986712,0.382359835904324,-0.0290163254791143,-0.0125415769580815,0.149842416194915,0.622400827169614,0.522249331617865,0.536278536409697,-0.264316267552212,0.195216487084474,0.240465298736539,0.655606131864865,0.850066793819964,0.743239941183573,0.0702963850810736,0.8165879400531,0.617495778183098,0.229938535125859,0.886611713814096,0.125709658279797,0.961992619708888
"x53_0026",0.496529734178737,0.403686807926958,0.768098780983465,-0.221426834266443,0.17796526529161,0.271527244413443,0.353611275102203,0.0500257346030691,0.345061514221944,0.257597729758457,-0.0252944732574278,0.0173849081031712,-0.130686539465806,0.294343101064462,0.350109007599483,0.284054529086996,0.203037466799839,0.191436521105641,0.384017151731169,-0.344969869543368,0.174947118967927,0.534197857918879,0.0147297638949614,1,0.512467247902899,-0.269057623406263,0.203875246733882,-0.346274754241578,0.70597102491286,-0.0125716847031134,0.661881635502712,0.127068067258942,0.731520249178856,0.665339832876806,0.414733795141338,0.0757128525282733,0.393597155715122,0.318898999870161,0.163040127186468,0.35675985278653,0.338758625924332,0.36292463816333,0.401552982338424,0.259026719011709,0.0484198851806959,0.437626539087591,0.299732768439669,0.260347075984301,0.295264876772395,0.40466211517684,0.479234436744656,0.30571095746441,0.256107436259462,0.327996275384063,0.108898801276847,0.200639078097988,0.281652208631145,0.0999007813872685,0.135138995403194,0.299409034788429,0.155242365288496,-0.17214156762538,0.32140150082933,-0.236880265687816,0.184990671019994,0.192055355938771,0.0842465331208321,-0.0231039010002535,0.0999427524060562,0.353258049886965,0.349138775883984,0.404194595519398,0.517417161929798,0.0366311522117624,0.313866842070405,0.115106564538094,0.533178336940373,0.222179398733175,0.24608536593191,0.278657101245918,0.554429612584628,0.30469740722973,0.036347677492984,0.325259225811632,0.1690234452257,0.334035006642967,0.28786284966654,0.266676854736795,0.0423719825356933,-0.100069278021501,-0.00901265902995897,0.340922689926435,0.216958809059363,0.151054360209505,0.319521153164608,-0.0587675552982693,0.13946752423537,0.00341842506650153
"x53_0389",0.709176352224356,0.617750715519843,0.120718025921015,-0.0054916244827437,0.198114690161504,0.576544519051016,0.832733256012319,0.234614425843838,0.781183831704001,0.092701383212664,0.296142286239343,0.206231193033671,-0.00305668000398781,0.705932473798962,0.703050024757815,0.752146546204962,0.0284437371608737,0.596662682046846,0.640977171113328,-0.074674952445818,0.0490886473337365,0.467503068644721,-0.0323526508083875,0.512467247902899,1,-0.0757136103325279,0.3382176826526,-0.0898091185106925,-0.0241181143633731,0.539126677040199,-0.0817479371020687,-0.0904969524758076,0.462376965239679,-0.0770578417329725,0.629121994282227,0.0920474406849959,0.106685557890337,0.572413460654248,0.446387806621739,0.212709638034418,0.828417677624296,0.0875617738097083,0.101158310206055,0.350779522983251,0.447051167061437,0.327463075183458,0.402872348628214,0.495094164100486,0.687002097655531,0.828001928432977,0.79541053851148,0.855597894171662,0.7657529376199,0.718287515499459,0.629949401670149,0.665778077607221,0.717017447393786,0.527291234072739,0.138964811424655,0.605029712974839,0.559542928626797,0.0904441493954949,0.725879289746576,-0.0156154790684382,0.214095902126941,0.414885239936206,0.407894269288048,0.087722426095716,0.390997981360066,0.288221678607146,0.679665675080326,0.0603751069604733,0.916791072511897,0.483395509808748,0.0944912358650824,0.553441684905877,0.416469876804469,0.773560606091189,0.744242711313693,0.263668595176349,0.391111568290763,0.721712325456647,0.504167378032082,0.582122220572828,0.665035059161919,0.237735001390278,0.546843001219741,0.726514888419793,0.419964474355182,0.138290895395805,0.24614402079531,0.732993219827405,0.270360976120371,0.413074859779772,0.732814950421634,0.066692297458053,0.354705178942786,0.0131279146616576
"x53_9398",0.079556848353709,-0.164232643037958,-0.0385823491787116,0.872521302535499,-0.0259543368699745,0.0978684842021749,0.244696088665907,0.738594500082175,0.324550493400023,-0.627945340618911,0.72384638801788,0.622215956736576,0.814187105502064,-0.136158883723839,-0.129825802355176,-0.0614986947537939,-0.705159160649525,0.550633384644624,-0.191593911953127,0.968784626806569,0.104828352036884,-0.409439286387195,0.645682268546501,-0.269057623406263,-0.0757136103325279,1,-0.0577646757742535,0.937666957913664,-0.108698717572457,0.155409992052658,-0.0784736702096304,0.409750174745127,-0.0679431218259097,-0.0749599695161035,-0.104082612136291,0.304133196850137,-0.357849370762737,0.170762421481607,0.266475761280163,-0.0649977751056986,-0.0152694890624431,-0.154297295231586,-0.247021499145175,-0.0729431388723355,0.607671207170232,-0.376869942914975,0.220189040243306,0.261336628585287,-0.147123915683992,-0.0238626346553326,-0.175804704474371,0.287840508461702,0.341040028177429,0.0106764326647992,0.574006500660134,0.518054636855627,0.292790923966829,0.626443516525669,0.627059707240021,0.37421111701349,0.586284839848589,0.947389212749699,-0.0486223283084482,0.871247938664621,0.218306636405998,0.0315391240342234,0.624639597159914,0.138549733876328,0.612660806087295,-0.0160764911466975,-0.0256515306957086,-0.239874071774794,-0.179147366603722,0.58800836373025,-0.133245246432184,0.496308833885426,-0.587717766886382,0.181669325361241,0.210824859208477,-0.0912958489331258,-0.419403166128824,0.121238166823916,0.665445746984285,0.258050751381129,0.496495477810886,-0.253408945084798,0.19508592658093,0.24403046834704,0.697194472265343,0.773774765326233,0.737057924408512,0.079562179668701,0.256266890526812,0.516561106357098,0.107164226780314,0.832406129674448,0.131130697848206,0.642485738578573
